status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,132,88,626,132,2014-02-13T11:30:00,11,189958,158536
OK,133,88,626,133,2014-02-13T11:35:00,8,190407,158536
OK,132,88,626,132,2014-02-13T11:40:00,12,190856,158536
OK,126,93,626,126,2014-02-13T11:45:00,12,191305,158536
OK,126,93,626,126,2014-02-13T11:50:00,10,191754,158536
OK,128,91,626,128,2014-02-13T11:55:00,6,192203,158536
OK,128,91,626,128,2014-02-13T12:00:00,11,192652,158536
OK,129,90,626,129,2014-02-13T12:05:00,18,193101,158536
OK,130,90,626,130,2014-02-13T12:10:00,20,193550,158536
OK,130,90,626,130,2014-02-13T12:15:00,16,193999,158536
OK,127,92,626,127,2014-02-13T12:20:00,9,194448,158536
OK,130,90,626,130,2014-02-13T12:25:00,11,194897,158536
OK,134,87,626,134,2014-02-13T12:30:00,13,195346,158536
OK,143,81,626,143,2014-02-13T12:35:00,14,195795,158536
OK,146,80,626,146,2014-02-13T12:40:00,14,196244,158536
OK,141,83,626,141,2014-02-13T12:45:00,13,196693,158536
OK,131,89,626,131,2014-02-13T12:50:00,10,197142,158536
OK,128,91,626,128,2014-02-13T12:55:00,8,197591,158536
OK,128,91,626,128,2014-02-13T13:00:00,13,198040,158536
OK,128,91,626,128,2014-02-13T13:05:00,10,198489,158536
OK,122,96,626,122,2014-02-13T13:10:00,8,198938,158536
OK,127,92,626,127,2014-02-13T13:15:00,9,199387,158536
OK,130,90,626,130,2014-02-13T13:20:00,10,199836,158536
OK,132,88,626,132,2014-02-13T13:25:00,16,200285,158536
OK,124,94,626,124,2014-02-13T13:30:00,11,200734,158536
OK,120,97,626,120,2014-02-13T13:35:00,5,201183,158536
OK,137,85,626,137,2014-02-13T13:40:00,10,201632,158536
OK,143,81,626,143,2014-02-13T13:45:00,12,202081,158536
OK,130,90,626,130,2014-02-13T13:50:00,16,202530,158536
OK,128,91,626,128,2014-02-13T13:55:00,12,202979,158536
OK,131,89,626,131,2014-02-13T14:00:00,16,203428,158536
OK,134,87,626,134,2014-02-13T14:05:00,20,203877,158536
OK,131,89,626,131,2014-02-13T14:10:00,8,204326,158536
OK,129,90,626,129,2014-02-13T14:15:00,12,204775,158536
OK,128,91,626,128,2014-02-13T14:20:00,20,205224,158536
OK,123,95,626,123,2014-02-13T14:25:00,16,205673,158536
OK,119,98,626,119,2014-02-13T14:30:00,12,206122,158536
OK,134,87,626,134,2014-02-13T14:35:00,11,206571,158536
OK,138,84,626,138,2014-02-13T14:40:00,6,207020,158536
OK,145,80,626,145,2014-02-13T14:45:00,8,207469,158536
OK,138,84,626,138,2014-02-13T14:50:00,8,207918,158536
OK,125,93,626,125,2014-02-13T14:55:00,9,208367,158536
OK,138,84,626,138,2014-02-13T15:00:00,12,208816,158536
OK,136,86,626,136,2014-02-13T15:05:00,8,209265,158536
OK,122,96,626,122,2014-02-13T15:10:00,10,209714,158536
OK,121,96,626,121,2014-02-13T15:15:00,10,210163,158536
OK,124,94,626,124,2014-02-13T15:20:00,10,210612,158536
OK,129,90,626,129,2014-02-13T15:25:00,8,211061,158536
OK,127,92,626,127,2014-02-13T15:30:00,10,211510,158536
OK,124,94,626,124,2014-02-13T15:35:00,13,211959,158536
OK,130,90,626,130,2014-02-13T15:40:00,16,212408,158536
OK,136,86,626,136,2014-02-13T15:45:00,19,212857,158536
OK,128,91,626,128,2014-02-13T15:50:00,13,213306,158536
OK,139,84,626,139,2014-02-13T15:55:00,12,213755,158536
OK,136,86,626,136,2014-02-13T16:00:00,16,214204,158536
OK,136,86,626,136,2014-02-13T16:05:00,12,214653,158536
OK,130,90,626,130,2014-02-13T16:10:00,13,215102,158536
OK,126,93,626,126,2014-02-13T16:15:00,13,215551,158536
OK,124,94,626,124,2014-02-13T16:20:00,12,216000,158536
OK,125,93,626,125,2014-02-13T16:25:00,10,216449,158536
OK,128,91,626,128,2014-02-13T16:30:00,8,216898,158536
OK,141,83,626,141,2014-02-13T16:35:00,5,217347,158536
OK,141,83,626,141,2014-02-13T16:40:00,2,217796,158536
